utt_id,text,h,s,b,dimmer,tag
747,요즘 촛불 불빛 속 대화가 따뜻하다 그래서 마음이 깊다,285,99,77,65,romantic
748,긴장감이 풀리자 피로가 몰려왔다 그래서 마음이 깊다,15,44,47,42,tired
749,요즘 새벽까지 깨어 있어 머리가 무겁다 잊기 힘들다,207,27,17,38,sleepy
750,겨울 아침 담요 속이 따뜻하다 잊기 힘들다,18,95,81,74,warm
751,조용히 책을 읽으니 평온하다,63,46,48,46,calm
752,오늘 약속을 지키지 않아 화가 난다 잊기 힘들다,347,98,70,74,angry
753,일을 마치고 집에 오니 지쳐 쓰러질 것 같다 다시 생각난다,43,52,51,50,tired
754,어제 명상 속에서 마음이 안정된다 마음에 오래 남는다,39,52,50,47,calm
755,오늘 의자가 딱딱해 오래 앉기 힘들다 다시 생각난다,12,40,25,45,uncomfortable
756,오늘 밤새 잠을 설쳐 눈이 무겁다 그래서 마음이 깊다,206,33,22,38,sleepy
757,가족과 함께 있으니 포근하다 그래서 마음이 깊다,19,75,85,58,warm
758,도움을 준 친구에게 고마움이 든다 마음에 오래 남는다,89,78,92,82,grateful
759,전화벨 소리에 가슴이 철렁한다 마음에 오래 남는다,189,68,50,47,anxious
760,따뜻한 국을 먹으니 몸이 풀린다,45,82,89,60,warm
761,오늘 하루가 너무 힘들었다 잊기 힘들다,227,55,50,42,sad
762,오늘 버스가 그냥 지나가 화가 났다,350,100,88,83,angry
763,요즘 햇살이 비추니 마음이 따뜻하다 다시 생각난다,28,77,90,67,warm
764,어제 따뜻한 국을 먹으니 몸이 풀린다 그래서 마음이 깊다,44,88,74,71,warm
765,어제 아침 공기를 마시며 달리니 상쾌하다 그래서 마음이 깊다,65,97,100,92,energetic
766,어제 전화벨 소리에 가슴이 철렁한다 마음에 오래 남는다,191,69,62,42,anxious
767,어제 숲길을 걷자 마음이 맑아졌다 마음에 오래 남는다,67,52,86,83,natural
768,어제 마음속이 공허하다 다시 생각난다,237,58,34,27,lonely
769,오늘 몸이 축 처져 아무것도 하기 싫다,23,40,51,49,tired
770,어제 오늘 하루가 너무 힘들었다 다시 생각난다,221,55,44,34,sad
771,요즘 예상치 못한 상황에 긴장된다 잊기 힘들다,204,75,48,51,anxious
772,어제 회의가 길어져서 짜증이 났다 다시 생각난다,360,98,73,73,angry
773,가끔 봄 햇살을 맞으니 마음이 따뜻하다 다시 생각난다,73,82,99,93,happy
774,잔잔한 음악이 흐르는 밤이 설렌다 그래서 마음이 깊다,294,96,84,70,romantic
775,어제 버스가 그냥 지나가 화가 났다 잊기 힘들다,8,100,76,77,angry
776,오늘 작은 선물이 마음을 따뜻하게 했다,84,66,95,86,grateful
777,시험을 앞두고 집중이 잘 된다 잊기 힘들다,191,85,62,79,focused
778,응원의 말이 큰 힘이 된다,74,70,93,81,grateful
779,요즘 파도 소리가 마음을 차분하게 한다 잊기 힘들다,38,46,80,78,natural
780,오늘 혼자 있는 시간이 길어져 외롭다 잊기 힘들다,250,51,37,34,lonely
781,가끔 흙냄새가 코끝을 스친다 다시 생각난다,63,35,77,87,natural
782,가끔 햇살이 비추니 마음이 따뜻하다,27,86,90,70,warm
783,가끔 생각이 정리되어 선명하다,201,79,79,70,focused
784,요즘 마음속이 공허하다 그래서 마음이 깊다,217,57,26,32,lonely
785,가끔 별빛이 가득한 저녁이 낭만적이다,274,90,93,72,romantic
786,하루 종일 걸어 다리가 무겁다 마음에 오래 남는다,17,56,35,32,tired
787,가끔 사람들이 떠나간 거리가 적막하다 잊기 힘들다,217,51,26,44,lonely
788,어제 기대가 무너져 허탈하다 다시 생각난다,239,74,35,43,sad
789,오늘 기대가 무너져 허탈하다 그래서 마음이 깊다,212,52,32,25,sad
790,어제 좋은 음악을 들으니 기운이 난다 다시 생각난다,85,96,100,93,energetic
791,가끔 의자가 딱딱해 오래 앉기 힘들다 그래서 마음이 깊다,8,41,37,39,uncomfortable
792,가끔 새 신발이 발을 조여 불편하다 다시 생각난다,9,59,20,27,uncomfortable
793,응원의 말이 큰 힘이 된다 마음에 오래 남는다,85,69,93,88,grateful
794,요즘 명상 속에서 마음이 안정된다 잊기 힘들다,48,53,44,52,calm
795,오늘 내일 발표가 걱정되어 불안하다 마음에 오래 남는다,199,63,62,58,anxious
796,요즘 회의가 길어져서 짜증이 났다 그래서 마음이 깊다,12,95,75,79,angry
797,가끔 주변 소음이 거슬려 집중이 안 된다,8,58,24,32,uncomfortable
798,오늘 오늘 아침에 눈을 뜨자마자 기분이 상쾌했다,48,100,92,77,happy
799,오늘 혼자 남겨진 듯한 기분이 든다 다시 생각난다,235,58,50,50,sad
800,가끔 조용히 책을 읽으니 평온하다 마음에 오래 남는다,59,49,45,47,calm
801,어제 긴장감이 풀리자 피로가 몰려왔다 그래서 마음이 깊다,15,57,44,39,tired
802,가끔 조용한 방에서 글을 쓰다 보니 몰입한다 다시 생각난다,205,79,72,76,focused
803,어제 손을 잡으니 온기가 전해진다,38,82,90,60,warm
804,운동을 마치니 힘이 솟는다,52,100,100,96,energetic
805,오늘 억울한 말을 들어 속이 끓는다 그래서 마음이 깊다,9,100,72,77,angry
806,오늘 앞일을 생각하니 마음이 조급하다 그래서 마음이 깊다,197,67,52,51,anxious
807,가끔 손을 잡으니 온기가 전해진다 그래서 마음이 깊다,38,91,72,65,warm
808,요즘 호수 위의 달빛이 고요하다 다시 생각난다,43,56,46,48,calm
809,요즘 봄 햇살을 맞으니 마음이 따뜻하다 그래서 마음이 깊다,53,96,100,87,happy
810,요즘 마음속이 공허하다 다시 생각난다,240,64,34,43,lonely
811,오늘 연구에 몰두하니 시간 가는 줄 모른다 다시 생각난다,196,70,62,65,focused
812,어제 손을 잡으니 온기가 전해진다 마음에 오래 남는다,44,76,79,60,warm
813,어제 좋은 음악을 들으니 기운이 난다 그래서 마음이 깊다,86,99,98,97,energetic
814,가끔 오늘 사무실에서 너무 많은 일을 했다 다시 생각난다,18,56,40,40,tired
815,오늘 운동을 마치니 힘이 솟는다,62,98,97,99,energetic
816,오늘 새로운 도전을 하니 활력이 돈다 다시 생각난다,90,100,100,100,energetic
817,불합리한 상황이 반복되어 참기 어렵다 그래서 마음이 깊다,355,97,71,82,angry
818,어제 회의가 길어져서 짜증이 났다,12,97,81,70,angry
819,요즘 햇살이 나뭇잎 사이로 스며든다 마음에 오래 남는다,55,44,92,77,natural
820,책을 읽다 그대로 잠이 들었다 다시 생각난다,198,45,31,33,sleepy
821,오늘 파도 소리가 마음을 차분하게 한다,68,53,91,83,natural
822,가끔 조용한 방에서 글을 쓰다 보니 몰입한다 마음에 오래 남는다,212,89,78,76,focused
823,가끔 잊고 싶은 기억이 떠올랐다,230,47,34,44,sad
824,가끔 책을 읽다 그대로 잠이 들었다,227,25,27,40,sleepy
825,운동을 마치니 힘이 솟는다 잊기 힘들다,57,98,99,98,energetic
826,오늘 공기가 답답해 머리가 무겁다 잊기 힘들다,352,44,26,33,uncomfortable
827,요즘 오늘 사무실에서 너무 많은 일을 했다 마음에 오래 남는다,45,55,49,47,tired
828,명상 속에서 마음이 안정된다 다시 생각난다,18,58,48,46,calm
829,새벽까지 깨어 있어 머리가 무겁다,234,31,30,28,sleepy
830,오늘 주변 소음이 거슬려 집중이 안 된다 그래서 마음이 깊다,17,54,34,25,uncomfortable
831,어제 새벽까지 깨어 있어 머리가 무겁다 마음에 오래 남는다,213,40,22,20,sleepy
832,오늘 흙냄새가 코끝을 스친다 다시 생각난다,70,49,92,87,natural
833,가끔 억울한 말을 들어 속이 끓는다 다시 생각난다,355,100,83,70,angry
834,어제 내일 발표가 걱정되어 불안하다,214,60,63,41,anxious
835,오늘 사무실에서 너무 많은 일을 했다,31,43,51,35,tired
836,요즘 기다리는 동안 손이 떨린다 다시 생각난다,194,80,63,56,anxious
837,억울한 말을 들어 속이 끓는다 다시 생각난다,355,100,73,68,angry
838,요즘 연구에 몰두하니 시간 가는 줄 모른다 다시 생각난다,203,90,61,73,focused
839,가끔 작은 선물이 마음을 따뜻하게 했다 다시 생각난다,91,78,85,89,grateful
840,겨울 아침 담요 속이 따뜻하다,28,78,73,72,warm
841,가끔 책을 읽다 그대로 잠이 들었다 잊기 힘들다,196,37,24,39,sleepy
842,오늘 마음속이 공허하다,239,69,36,45,lonely
843,오늘 약속을 지키지 않아 화가 난다 다시 생각난다,352,97,88,68,angry
844,오늘 약속을 지키지 않아 화가 난다 그래서 마음이 깊다,354,100,78,82,angry
845,어제 새 신발이 발을 조여 불편하다 잊기 힘들다,20,59,33,29,uncomfortable
846,오늘 따뜻한 국을 먹으니 몸이 풀린다,22,82,89,61,warm
847,마음이 무겁고 울적하다 그래서 마음이 깊다,211,68,38,37,sad
848,숲길을 걷자 마음이 맑아졌다 마음에 오래 남는다,59,51,78,73,natural
849,가끔 오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 그래서 마음이 깊다,72,84,99,79,happy
850,요즘 생각이 정리되어 선명하다 잊기 힘들다,192,84,69,79,focused
851,주변 소음이 거슬려 집중이 안 된다 그래서 마음이 깊다,29,55,40,44,uncomfortable
852,어제 숲길을 걷자 마음이 맑아졌다,59,48,81,80,natural
853,오늘 불합리한 상황이 반복되어 참기 어렵다 잊기 힘들다,354,99,72,67,angry
854,오늘 연구에 몰두하니 시간 가는 줄 모른다 잊기 힘들다,195,80,80,80,focused
855,주변 소음이 거슬려 집중이 안 된다 마음에 오래 남는다,15,40,23,34,uncomfortable
856,오늘 호수 위의 달빛이 고요하다 다시 생각난다,48,44,46,55,calm
857,생각이 정리되어 선명하다,196,83,63,60,focused
858,긴 하루가 끝나 몸이 나른하다 다시 생각난다,217,34,18,27,sleepy
859,좋은 소식을 들으니 마음이 밝다 그래서 마음이 깊다,77,80,93,95,happy
860,긴 하루가 끝나 몸이 나른하다 잊기 힘들다,187,27,22,25,sleepy
861,가끔 오늘 하루가 너무 힘들었다 다시 생각난다,226,67,40,44,sad
862,주변 소음이 거슬려 집중이 안 된다,11,40,28,32,uncomfortable
863,오늘 오늘따라 연인이 더 사랑스럽다 마음에 오래 남는다,287,87,94,74,romantic
864,오늘 버스가 그냥 지나가 화가 났다 잊기 힘들다,9,96,77,74,angry
865,어제 가족과 함께 있으니 포근하다 그래서 마음이 깊다,35,92,84,59,warm
866,오늘 가족의 배려가 감사하다 다시 생각난다,94,77,91,88,grateful
867,오늘 아이들 웃음소리에 마음이 잔잔하다 잊기 힘들다,38,51,42,52,calm
868,가끔 숲길을 걷자 마음이 맑아졌다 다시 생각난다,69,52,90,88,natural
869,요즘 혼자 남겨진 듯한 기분이 든다 마음에 오래 남는다,200,46,34,52,sad
870,가끔 공기가 답답해 머리가 무겁다 그래서 마음이 깊다,17,60,30,27,uncomfortable
871,가끔 마음속이 공허하다 잊기 힘들다,244,52,35,30,lonely
872,오늘 하루에 감사하다 마음에 오래 남는다,103,76,86,82,grateful
873,도움을 준 친구에게 고마움이 든다 그래서 마음이 깊다,84,61,98,77,grateful
874,가끔 아이들 웃음소리에 마음이 잔잔하다,35,64,58,53,calm
875,가끔 하루 종일 걸어 다리가 무겁다 그래서 마음이 깊다,35,43,49,33,tired
876,오늘 사무실에서 너무 많은 일을 했다 잊기 힘들다,11,47,36,32,tired
877,오늘 밤공기를 마시며 걷자 차분해졌다 마음에 오래 남는다,18,63,53,48,calm
878,오늘 눈이 따가워 집중하기 어렵다 잊기 힘들다,355,48,29,27,uncomfortable
879,가족과 함께 있으니 포근하다,37,80,88,73,warm
880,요즘 도움을 준 친구에게 고마움이 든다 잊기 힘들다,88,64,92,92,grateful
881,햇살이 나뭇잎 사이로 스며든다,61,44,83,85,natural
882,가끔 약속을 지키지 않아 화가 난다 잊기 힘들다,8,97,81,74,angry
883,오늘 파도 소리가 마음을 차분하게 한다 잊기 힘들다,65,55,88,86,natural
884,주변 소음이 거슬려 집중이 안 된다 다시 생각난다,13,51,36,28,uncomfortable
885,봄바람이 부는 길에서 손을 잡으니 행복하다 그래서 마음이 깊다,290,89,80,62,romantic
886,오늘 손을 잡으니 온기가 전해진다 잊기 힘들다,18,94,86,73,warm
887,오늘 작은 선물이 마음을 따뜻하게 했다 잊기 힘들다,107,78,86,93,grateful
888,빈 방에 있으니 쓸쓸하다,213,67,30,27,lonely
889,요즘 예상치 못한 상황에 긴장된다,202,74,65,52,anxious
890,긴장감이 풀리자 피로가 몰려왔다 다시 생각난다,12,52,35,48,tired
891,가끔 일을 마치고 집에 오니 지쳐 쓰러질 것 같다 다시 생각난다,20,48,54,39,tired
892,오늘 햇살이 비추니 마음이 따뜻하다,25,77,72,75,warm
893,요즘 오늘 하루에 감사하다,103,70,94,82,grateful
894,어제 말할 사람이 없어 허전하다 다시 생각난다,229,51,34,31,lonely
895,어제 눈이 따가워 집중하기 어렵다 다시 생각난다,357,48,36,43,uncomfortable
896,오늘 새벽까지 깨어 있어 머리가 무겁다 잊기 힘들다,234,33,21,36,sleepy
897,요즘 혼자 남겨진 듯한 기분이 든다 잊기 힘들다,235,75,44,50,sad
898,눈이 따가워 집중하기 어렵다 잊기 힘들다,360,41,22,41,uncomfortable
899,어제 전화벨 소리에 가슴이 철렁한다 그래서 마음이 깊다,182,66,62,51,anxious
900,어제 오늘 하루에 감사하다 그래서 마음이 깊다,105,80,91,81,grateful
901,밤공기를 마시며 걷자 차분해졌다 다시 생각난다,52,61,50,47,calm
902,햇살이 비추니 마음이 따뜻하다 잊기 힘들다,27,90,80,59,warm
903,요즘 오늘 하루가 너무 힘들었다,230,75,47,45,sad
904,가끔 오늘 사무실에서 너무 많은 일을 했다 마음에 오래 남는다,38,52,50,44,tired
905,요즘 별빛이 가득한 저녁이 낭만적이다,279,97,91,62,romantic
906,요즘 몸이 가벼워 에너지가 넘친다,65,100,95,97,energetic
907,파도 소리가 마음을 차분하게 한다 그래서 마음이 깊다,52,51,91,83,natural
908,몸이 가벼워 에너지가 넘친다 잊기 힘들다,64,100,99,99,energetic
909,햇살이 나뭇잎 사이로 스며든다 그래서 마음이 깊다,35,49,80,72,natural
910,어제 아이들 웃음소리에 마음이 잔잔하다 잊기 힘들다,25,52,54,64,calm
911,가끔 긴장감이 풀리자 피로가 몰려왔다,38,59,54,38,tired
912,봄 햇살을 맞으니 마음이 따뜻하다 다시 생각난다,78,98,98,89,happy
913,가끔 봄바람이 부는 길에서 손을 잡으니 행복하다 다시 생각난다,291,100,94,60,romantic
914,오늘 밤새 잠을 설쳐 눈이 무겁다 잊기 힘들다,204,32,25,26,sleepy
915,오늘 겨울 아침 담요 속이 따뜻하다 마음에 오래 남는다,30,88,79,57,warm
916,요즘 문제를 풀다 보니 집중이 깊어진다,201,75,79,80,focused
917,가끔 아침 공기를 마시며 달리니 상쾌하다,80,98,95,94,energetic
918,사람들이 떠나간 거리가 적막하다 마음에 오래 남는다,245,57,40,37,lonely
919,어제 오늘 아침에 눈을 뜨자마자 기분이 상쾌했다,48,84,98,89,happy
920,어제 명상 속에서 마음이 안정된다 잊기 힘들다,34,57,51,51,calm
921,요즘 겨울 아침 담요 속이 따뜻하다,18,77,87,64,warm
922,오늘 별빛이 가득한 저녁이 낭만적이다 잊기 힘들다,265,93,77,73,romantic
923,요즘 별빛이 가득한 저녁이 낭만적이다 잊기 힘들다,265,88,91,69,romantic
924,가끔 회의가 길어져서 짜증이 났다 마음에 오래 남는다,3,100,74,69,angry
925,오늘 몸이 가벼워 에너지가 넘친다 잊기 힘들다,61,96,99,95,energetic
926,오늘 몸이 축 처져 아무것도 하기 싫다 다시 생각난다,10,53,36,41,tired
927,어제 앞일을 생각하니 마음이 조급하다 마음에 오래 남는다,216,60,54,55,anxious
928,말할 사람이 없어 허전하다,243,60,37,42,lonely
929,가끔 숲길을 걷자 마음이 맑아졌다 그래서 마음이 깊다,45,45,84,77,natural
930,요즘 공기가 답답해 머리가 무겁다 잊기 힘들다,28,40,40,40,uncomfortable
931,어제 몸이 축 처져 아무것도 하기 싫다 다시 생각난다,34,58,47,40,tired
932,오늘 오늘 하루가 너무 힘들었다 그래서 마음이 깊다,230,51,49,40,sad
933,요즘 빈 방에 있으니 쓸쓸하다 마음에 오래 남는다,220,53,40,33,lonely
934,요즘 오늘 하루에 감사하다 다시 생각난다,88,78,91,84,grateful
935,요즘 일을 마치고 집에 오니 지쳐 쓰러질 것 같다 그래서 마음이 깊다,32,52,43,37,tired
936,어제 좋은 음악을 들으니 기운이 난다 잊기 힘들다,50,100,98,94,energetic
937,요즘 운동을 마치니 힘이 솟는다 잊기 힘들다,90,100,100,92,energetic
938,가끔 겨울 아침 담요 속이 따뜻하다 그래서 마음이 깊다,24,89,85,66,warm
939,가끔 작은 선물이 마음을 따뜻하게 했다 마음에 오래 남는다,106,73,96,92,grateful
940,어제 오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 마음에 오래 남는다,75,85,94,77,happy
941,요즘 조용히 책을 읽으니 평온하다,57,62,52,53,calm
942,시험을 앞두고 집중이 잘 된다 마음에 오래 남는다,192,79,68,78,focused
943,호수 위의 달빛이 고요하다 그래서 마음이 깊다,18,64,55,57,calm
944,요즘 조용히 책을 읽으니 평온하다 잊기 힘들다,32,50,42,57,calm
945,어제 작은 선물이 마음을 따뜻하게 했다 잊기 힘들다,100,80,86,86,grateful
946,오늘 응원의 말이 큰 힘이 된다 잊기 힘들다,104,79,82,87,grateful
947,요즘 밤공기를 마시며 걷자 차분해졌다,33,66,48,46,calm
948,요즘 잊고 싶은 기억이 떠올랐다 다시 생각난다,238,46,32,26,sad
949,오늘 혼자 남겨진 듯한 기분이 든다 마음에 오래 남는다,219,51,47,30,sad
950,촛불 불빛 속 대화가 따뜻하다 마음에 오래 남는다,283,100,76,61,romantic
951,오늘 명상 속에서 마음이 안정된다,37,69,45,54,calm
952,요즘 밤새 잠을 설쳐 눈이 무겁다,185,41,23,36,sleepy
953,요즘 기대가 무너져 허탈하다,215,65,50,53,sad
954,따뜻한 국을 먹으니 몸이 풀린다 다시 생각난다,19,82,85,60,warm
955,오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 마음에 오래 남는다,74,83,97,87,happy
956,요즘 눈이 따가워 집중하기 어렵다 마음에 오래 남는다,16,52,33,43,uncomfortable
957,요즘 조용히 책을 읽으니 평온하다 마음에 오래 남는다,58,69,43,53,calm
958,요즘 연구에 몰두하니 시간 가는 줄 모른다 잊기 힘들다,214,76,78,67,focused
959,오늘 점심을 먹고 나니 졸음이 쏟아진다 그래서 마음이 깊다,186,34,22,38,sleepy
960,가끔 도움을 준 친구에게 고마움이 든다,75,66,83,88,grateful
961,가끔 기대가 무너져 허탈하다,220,59,39,28,sad
962,가끔 오늘 사무실에서 너무 많은 일을 했다 잊기 힘들다,22,41,49,49,tired
963,가끔 촛불 불빛 속 대화가 따뜻하다 다시 생각난다,279,94,77,65,romantic
964,점심을 먹고 나니 졸음이 쏟아진다 그래서 마음이 깊다,231,36,19,38,sleepy
965,가끔 가족과 함께 저녁을 먹으니 행복하다 마음에 오래 남는다,53,81,88,87,happy
966,요즘 긴장감이 풀리자 피로가 몰려왔다 마음에 오래 남는다,49,41,52,41,tired
967,오늘 말할 사람이 없어 허전하다 다시 생각난다,233,55,33,27,lonely
968,하루 종일 걸어 다리가 무겁다 그래서 마음이 깊다,30,49,40,48,tired
969,요즘 잊고 싶은 기억이 떠올랐다,225,52,36,43,sad
970,어제 버스가 그냥 지나가 화가 났다 다시 생각난다,1,100,79,84,angry
971,요즘 새소리가 귀에 맴돈다 잊기 힘들다,45,41,87,78,natural
972,요즘 명상 속에서 마음이 안정된다,60,50,56,46,calm
973,가끔 밤새 잠을 설쳐 눈이 무겁다 다시 생각난다,191,32,17,32,sleepy
974,오늘 아침 공기를 마시며 달리니 상쾌하다 다시 생각난다,75,100,99,90,energetic
975,요즘 점심을 먹고 나니 졸음이 쏟아진다 그래서 마음이 깊다,232,43,22,26,sleepy
976,요즘 파도 소리가 마음을 차분하게 한다 다시 생각난다,33,54,77,79,natural
977,요즘 일을 마치고 집에 오니 지쳐 쓰러질 것 같다 마음에 오래 남는다,41,41,46,50,tired
978,어제 억울한 말을 들어 속이 끓는다,0,100,84,84,angry
979,가끔 오늘따라 연인이 더 사랑스럽다 마음에 오래 남는다,293,94,91,62,romantic
980,조용한 방에서 글을 쓰다 보니 몰입한다,208,84,75,64,focused
981,어제 점심을 먹고 나니 졸음이 쏟아진다 마음에 오래 남는다,228,39,24,31,sleepy
982,요즘 흙냄새가 코끝을 스친다 마음에 오래 남는다,43,39,79,79,natural
983,오늘 생각이 정리되어 선명하다,187,70,67,72,focused
984,오늘 밤공기를 마시며 걷자 차분해졌다 다시 생각난다,48,64,44,54,calm
985,어제 아이들 웃음소리에 마음이 잔잔하다,48,45,60,51,calm
986,가끔 응원의 말이 큰 힘이 된다,82,75,91,91,grateful
987,오늘 잔잔한 음악이 흐르는 밤이 설렌다 그래서 마음이 깊다,292,96,76,69,romantic
988,요즘 의자가 딱딱해 오래 앉기 힘들다 다시 생각난다,354,59,25,31,uncomfortable
989,가끔 봄바람이 부는 길에서 손을 잡으니 행복하다,284,95,94,78,romantic
990,점심을 먹고 나니 졸음이 쏟아진다 잊기 힘들다,208,25,30,40,sleepy
991,새벽까지 깨어 있어 머리가 무겁다 마음에 오래 남는다,216,34,18,36,sleepy
992,오늘 잊고 싶은 기억이 떠올랐다 다시 생각난다,226,57,32,28,sad
993,오늘 흙냄새가 코끝을 스친다,56,47,77,79,natural
994,가끔 불합리한 상황이 반복되어 참기 어렵다,360,100,76,74,angry
995,오늘 봄 햇살을 맞으니 마음이 따뜻하다 그래서 마음이 깊다,60,85,91,82,happy
996,작은 선물이 마음을 따뜻하게 했다,100,79,96,82,grateful
997,요즘 좋은 음악을 들으니 기운이 난다 마음에 오래 남는다,50,100,98,90,energetic
998,오늘 밤공기를 마시며 걷자 차분해졌다 잊기 힘들다,33,62,46,54,calm
999,요즘 밤공기를 마시며 걷자 차분해졌다 그래서 마음이 깊다,65,45,52,60,calm
1000,사람들이 떠나간 거리가 적막하다 잊기 힘들다,242,57,38,43,lonely
